angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
28.459653943000006, -73.1063282711089, 0.5651894192137722, 29.474674348052062, 44.35136694186056, 24.60194004290537, -19.28538769598906, -55.27559852617097, 1.4546579510511322, 7.6935, 0.8454761505126953
29.557057542000006, -71.19837851520413, 0.587432167175077, 30.431346386707265, 43.93653952691292, 25.32527837864556, -16.611488049437916, -55.71274294852459, 1.1258524827583756, 7.6755, 0.8614928722381592
30.718305402000006, -68.0550328050678, 0.6109166939777828, 31.42145451524369, 43.472709250982184, 26.066460452518672, -13.35983315162997, -56.064317505146434, 1.3691178517086087, 7.720125, 0.8773436546325684
31.851829311000007, -64.4628113554986, 0.6336840118009899, 32.3617815566837, 43.04459793296125, 26.763173864135645, -9.68909266799022, -56.31929362798828, 1.545574940479895, 7.716375, 0.8934166431427002
32.768622828000005, -66.72986593414711, 0.6567657696537519, 33.2955388378774, 42.64218539487207, 27.447886936418243, -10.011404187670536, -56.58275163292698, -0.1357101135496066, 7.720125, 0.9094436168670654
33.79472865500001, -65.25153181956654, 0.6812140702541555, 34.26324168284214, 42.19177966005694, 28.149797330842883, -8.901747529000573, -56.817008146848046, 0.4672238562820894, 7.7253750000000005, 0.925360918045044
34.827728451000006, -64.59871109700057, 0.7066514653677916, 35.24699416637781, 41.69615587297264, 28.8551173422045, -7.966048592178282, -57.02664100453695, 0.39397849971464893, 7.705875, 0.9414043426513672
35.83417595700001, -61.49944756833732, 0.7297150409570339, 36.118791676520836, 41.210166819166275, 29.473066372801867, -5.407698670895755, -57.16894886429736, 1.077199966855801, 7.61475, 0.9574916362762451
36.72455656100001, -64.36510852866436, 0.7554447724780444, 37.06903239447396, 40.76875254218515, 30.138840808596118, -6.545040836005057, -57.34118678103434, -0.4788809116249695, 7.721625, 0.9732911586761475
37.757068269, -59.71800963708643, 0.7797046831430968, 37.94370934259432, 40.27432295512074, 30.74434956999993, -3.546180398292009, -57.434507317831496, 1.262678079037073, 7.729125, 0.9894843101501465
38.67586109999999, -62.16868008740887, 0.8069648032462269, 38.90230842212115, 39.739405387619954, 31.3997206109388, -4.302499120302045, -57.547730978892076, -0.318449988214752, 7.7055, 1.0053701400756836
