angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
48.60055636500002, -159.05371442602006, 0.5630564680204915, 57.739240754883035, -30.562227689584937, 55.02131328067084, -109.66421267859621, -49.894521348257584, 0.5050196008337551, 7.7490000000000006, 1.590303659439087
49.662231894000016, -161.43711674364408, 0.5469910214190624, 58.65972304113771, -31.206558295224326, 55.56942017760067, -107.96989376565233, -53.04364324975578, -0.42357972823597123, 7.742625, 1.6062636375427246
50.75070049600002, -162.5469259138685, 0.5310096883958013, 59.57538597436362, -31.860618602040823, 56.09951978190148, -105.89622574036318, -56.13228316718303, -0.5184170063222879, 7.73625, 1.6223888397216797
51.79154344400003, -163.6626267258394, 0.5155586535263321, 60.46066506149367, -32.50544714775613, 56.60890352940257, -104.02945940992373, -59.16647573330581, -0.46669158260986165, 7.7325, 1.638340711593628
52.59393099200003, -166.64731519840274, 0.5007756007782191, 61.30767159227982, -33.13390128137541, 57.08019768841998, -104.56488720335742, -62.21628494340373, 0.13385694835842088, 7.73475, 1.654273271560669
53.50549691500004, -169.00075731758741, 0.4864155219888769, 62.13044350038446, -33.7551530782879, 57.52057041427631, -103.49935902461306, -65.23501624828828, -0.2663820446860896, 7.732125, 1.6702027320861816
54.36866327500003, -171.46222336526586, 0.47189340774140126, 62.962499356371616, -34.39421144691885, 57.94968916958947, -103.12603297645902, -68.24285887676832, -0.09333151203851031, 7.7231250000000005, 1.686281442642212
55.08720035700003, -175.0552688694751, 0.4580859753008448, 63.75360696112752, -35.011868602489166, 58.36681424756596, -103.99687924952985, -71.27610118821295, 0.21771156826770977, 7.7235000000000005, 1.702394723892212
55.88443119400003, -178.65715917018144, 0.44351659250943737, 64.5883711051857, -35.674195478511145, 58.79685508337898, -104.44727893422805, -74.32248015712793, 0.11259992117454942, 7.726875000000001, 1.718303918838501
56.71684280000003, -181.77257587658934, 0.42906958513897725, 65.41612365410745, -36.34163868050158, 59.226172951437206, -104.39137024928905, -77.36722845606553, -0.013977171234749619, 7.727625, 1.7342195510864258
57.388906233000036, -186.1683109490777, 0.41479193871209896, 66.23417253574762, -37.01163667463787, 59.63650231515639, -106.14319563297099, -80.46307166202718, 0.43795634592048316, 7.726125000000001, 1.7503361701965332
58.23538781400003, -189.16491119550818, 0.40102081775809345, 67.02319964557631, -37.667560888807095, 60.03866398271082, -105.45374197891542, -83.53880580307887, -0.17236341351389228, 7.72725, 1.766219139099121
59.09416262000003, -191.11155440632896, 0.38781825704857514, 67.77965065299695, -38.30525760264555, 60.4164459973844, -104.22585639596306, -86.5787266146278, -0.3069713957380884, 7.7238750000000005, 1.7824156284332275
59.87833054300003, -193.0992997289851, 0.37552298929138844, 68.48411760346704, -38.906841106841654, 60.75218210095542, -103.2694447256041, -89.59075208579125, -0.23910291758974012, 7.721625, 1.7983319759368896
60.56883948900003, -195.9716917975889, 0.36328565867534773, 69.1852650002724, -39.512885040986966, 61.0716482526057, -103.39710613526842, -92.60650101473658, 0.031915352416078235, 7.726500000000001, 1.8142237663269043
61.45300713700002, -197.1262250202461, 0.35138785845740156, 69.86695873825055, -40.10900083272057, 61.39201581199395, -100.96741921500629, -95.55138407517427, -0.607421730065532, 7.719, 1.8303310871124268
62.33305303800002, -197.58972910557554, 0.3395262052603995, 70.54658140448662, -40.70996686356941, 61.70318978267332, -98.5623403978392, -98.42611900344457, -0.6012697042917736, 7.7238750000000005, 1.8462612628936768
63.10168002000002, -199.11784859312607, 0.32750244249267946, 71.23549226494352, -41.325825629305385, 62.01175033335165, -97.60574693932199, -101.2729532891748, -0.2391483646293011, 7.720875, 1.8622932434082031
64.00994803200003, -193.23274814000993, 0.3275033393530139, 71.23544087863154, -41.32577944411454, 62.12031931796662, -86.70591415957813, -103.80187578549582, -2.724958194935965, 7.7238750000000005, 1.8781890869140625
64.00994803200003, -199.4973253369812, 0.3154435568156038, 71.9264155198707, -41.950117518417144, 62.31227806300402, -94.99760985444811, -106.57263940625057, 2.0729239237174966, 7.7238750000000005, 1.8789565563201904
64.81664358100002, -203.36567159286747, 0.30318469623896627, 72.62879649255134, -42.59143694612046, 62.614499103283656, -93.74583493861587, -109.30689292529354, -0.3129437289580608, 7.722, 1.8943989276885986
65.75171888800003, -203.88636936765508, 0.29041235417663963, 73.36059778722009, -43.266617769685936, 62.910473434521336, -91.30654679064071, -111.97000054002056, -0.6098220369937906, 7.72875, 1.9103269577026367
66.67025636700004, -202.06860580997557, 0.2816067923538305, 73.86511931590857, -43.73617069069625, 63.182134151179255, -86.33835538690244, -114.48820257213855, -1.2420478509345685, 7.725750000000001, 1.9262595176696777
66.67025636700004, -204.93495598838956, 0.27863843343364775, 74.03519375411506, -43.89519227506592, 63.182201798880385, -88.37924864538024, -117.06593065762878, 0.5102233146194521, 7.725750000000001, 1.9270260334014893
67.44412164600004, -206.90465697426148, 0.2672193322402375, 74.68946005833027, -44.51033401175955, 63.43395546075752, -86.94406094796273, -119.60179910194437, -0.3587969243543796, 7.726875000000001, 1.9422752857208252
68.29807173200004, -207.27954923386386, 0.25567915167788263, 75.3506636993721, -45.137359855524835, 63.645089272780055, -84.6311036084648, -122.07020629052458, -0.5782393348744819, 7.722375, 1.9582886695861816
69.10158632000004, -207.80781354384595, 0.24419739053295883, 76.00852015435353, -45.7664031196653, 63.838445156549916, -82.88320601224194, -124.48763313254831, -0.436974399055714, 7.7253750000000005, 1.974299430847168
69.78563391900005, -209.6050264183304, 0.23260055408469632, 76.67296993854247, -46.40683880608419, 64.0577051333718, -82.648032234509, -126.89820073938816, -0.058793444433234754, 7.726125000000001, 1.9902420043945312
70.64451961600005, -209.8651440435033, 0.2215145871797053, 77.30814905402015, -47.02367800252758, 64.27070887790495, -79.96355325624114, -129.2304710426952, -0.6711197445669654, 7.72125, 2.0063636302948
71.49840875400005, -209.51837428855373, 0.2103595194287668, 77.94728735633142, -47.648749099643545, 64.45922080321428, -77.38654322797635, -131.48757855351118, -0.6442525070661986, 7.726125000000001, 2.0222601890563965
72.20200846900006, -210.49827764027683, 0.19926089477349543, 78.5831917074783, -48.27485343026192, 64.6438771116556, -76.57419886173892, -133.72099268697855, -0.20308609155935642, 7.6875, 2.0383450984954834
72.96449419800008, -211.33827104892282, 0.18817496108917284, 79.2183689195519, -48.90424276162567, 64.80360000213055, -75.04649665862189, -135.9098488395217, -0.3819255507792576, 7.7175, 2.054269552230835
73.68450317900007, -212.36878923027075, 0.17705773352247672, 79.85533913901008, -49.53924014483867, 64.98586110250504, -74.05003152012011, -138.0696414255252, -0.249116284625444, 7.717125, 2.0704314708709717
74.59230507700006, -211.7493801940571, 0.16593641636603215, 80.4925436747008, -50.178119011719126, 65.15415625387031, -70.80286317240882, -140.13472493472045, -0.8117920869278237, 7.72125, 2.0863609313964844
75.43062136900006, -210.9949012429439, 0.1550528661637772, 81.11612516740875, -50.80668177280784, 65.31393399317567, -68.22604558090427, -142.1246512641635, -0.6442043978761376, 7.7235000000000005, 2.102367877960205
